KEY,en,notes,sp,fr,de,it,pt-br,zh,ja
EVENT_DEADCAT_REW7,"{catname} checks for a pulse on the cat with {his} paw...

It wasn't dead! Rudely startled from a deep slumber, the cat scratches and bites at the cats!
",,"{catname} comprueba el pulso del gato con la pata...

¡No estaba muerto! El gato sale de su profundo sueño y, sobresaltado por tan brusco despertar, ¡araña y muerde a los gatos!
","{catname} vérifie le pouls du chat avec sa patte...

Il n'est pas mort&nbsp;! Offensé que les chats lui aient fait peur comme ça alors qu'il dormait profondément, il les griffe et les mord&nbsp;!","{catname} überprüft den Puls der Katze&nbsp;…

Sie war gar nicht tot! Da sie so unsanft aus ihrem Schlummer erwachen musste, beißt und kratzt die Katze wie wild!
","{catname} controlla il battito del gatto con la zampa...

Non era morto! Risvegliato bruscamente dal suo sonno profondo, il gatto graffia e morde i gatti!","{catname} verifica o pulso do gato com a pata...

Ele não estava morto! Desperto bruscamente de um sono profundo, o gato arranha e morde os outros gatos!","{catname} 用爪子检查猫的脉搏……

它没死！被深度睡眠粗暴惊醒的猫抓咬着这些猫！","{catname}は{his}の足で猫の脈を確認します...

死んでいませんでした！深い眠りから無理やり起こされた猫は、猫たちに引っかき、噛みつきます！"
EVENT_DEADCAT_REW7_M,,,,,,,,,
EVENT_DEADCAT_REW7_F,,,,,,,,,
EVENT_DEADCAT_REW7_N,,,,,,,,,
EVENT_DEADCAT_REW8,"After sniffing the cat, {catname} realizes that he might have known it.

{catname} is suddenly in a very bad mood...
",,"Tras olfatear al gato, {catname} se da cuenta de que es posible que lo conociera.

De repente, {catname} se pone de muy mal humor...
","Après avoir reniflé le chat, {catname} se rend compte qu'{he} l'a probablement connu.

{catname} est soudainement de très mauvaise humeur...","Nachdem {catname} an der Katze geschnuppert hat, stellt {he} fest, dass {he} sie von früher kannte.

{catname} ist plötzlich äußerst schlecht gelaunt&nbsp;…
","Dopo aver annusato il gatto, {catname} capisce che forse si conoscevano.

{catname} è improvvisamente di cattivo umore...","Depois de cheirar o gato, {catname} percebe que talvez já o conhecesse.

{catname} fica subitamente de muito mau humor...","{catname} 闻了闻那只猫，意识到可能认识它。

{catname} 突然心情极差……","猫の匂いを嗅いだ後、{catname}はその猫を知っていたかもしれないと気づく。

{catname}は突然、とても機嫌が悪くなる..."
EVENT_DEADCAT_REW8_M,,,,,,,,,
EVENT_DEADCAT_REW8_F,,,,,,,,,
EVENT_DEADCAT_REW8_N,,,,,,,,,
EVENT_DEADCAT_REW9,"{catname} reaches beneath the cat and finds something!
",,"{catname} mete la pata debajo del gato ¡y encuentra algo!
",{catname} cherche sous le chat et trouve quelque chose&nbsp;!,"{catname} tastet die Unterseite der Katze ab und findet etwas!
",{catname} guarda sotto il gatto e trova qualcosa!,{catname} coloca a pata por baixo do gato e encontra algo!,{catname} 探手到猫的身下，发现了一些东西！,{catname}が猫の下に手を伸ばすと、何かを見つけました！
EVENT_DEADCAT_REW9_M,,,,,,,,,
EVENT_DEADCAT_REW9_F,,,,,,,,,
EVENT_DEADCAT_REW9_N,,,,,,,,,
EVENT_DEADCAT_REW10,"This cat has been dead for a while... it won't be needing that fur anymore!

{catname} tears off its hide and repurposes it!
",,"Este gato lleva bastante tiempo muerto... ¡Ya no necesitará ese pelaje!

{catname} le saca el pellejo y le da un nuevo uso.
","Cela fait un bon moment que ce chat est mort... il n'aura plus besoin de sa fourrure&nbsp;!

{catname} lui arrache la peau et lui offre une deuxième vie&nbsp;!","Diese Katze ist schon seit einer Weile tot&nbsp;… Ihr Fell braucht sie wohl nicht mehr!

{catname} zieht ihr das Fell über die Ohren und macht etwas Nützliches daraus!
","Questo gatto è morto da un po' di tempo... non gli occorrerà più quella pelliccia!

{catname} gliela strappa e la riutilizza!","Esse gato já morreu faz tempo... ele não vai mais precisar desses pelos!

{catname} arranca sua pele e a reaproveita!","这只猫已经死了一阵子……它不再需要那层毛皮了！

{catname} 撕下它的皮，并重新利用！","この猫はしばらく前に死んでしまいました...もうその毛皮は必要ありません！

{catname}はその皮を剥ぎ取り、再利用します！"
EVENT_DEADCAT_REW10_M,,,,,,,,,
EVENT_DEADCAT_REW10_F,,,,,,,,,
EVENT_DEADCAT_REW10_N,,,,,,,,,
EVENT_DEADCAT_REW11,"{catname} turns over the body. The body is infested with maggots!

The maggots spill out everywhere!",,"{catname} le da la vuelta al cadáver. ¡Está infestado de gusanos!

Estos se desparraman por todas partes.","{catname} retourne le cadavre. Il est infesté d'asticots&nbsp;!

Les asticots se répandent de partout&nbsp;!","{catname} dreht die Leiche um. Sie ist voller Maden!

Die Maden krabbeln in alle Richtungen!","{catname} rigira il corpo, che è infestato di larve!

Le larve si spargono dappertutto!","{catname} vira o corpo. Ele está infestado de larvas!

As larvas se espalham por toda parte!","{catname} 翻开尸体。尸体里满是蛆虫！

蛆虫到处溢出！","{catname}が死体をひっくり返す。死体にはウジがたかっている！  
  
ウジがあちこちに飛び散る！"
EVENT_DEADCAT_REW11_M,,,,,,,,,
EVENT_DEADCAT_REW11_F,,,,,,,,,
EVENT_DEADCAT_REW11_N,,,,,,,,,
EVENT_DEADCAT_REW12,"{catname} turns over the body...

It was a trick! The cat snatches something from {catname}'s pockets and scurries away!
",,"{catname} le da la vuelta al cadáver...

¡Era una trampa! El gato coge algo del bolsillo de {catname} y se va corriendo.
","{catname} retourne le cadavre...

C'est un piège&nbsp;! Le chat vole quelque chose sur {catname} et part à toute allure&nbsp;!","{catname} dreht die Leiche um&nbsp;…

Es war eine Falle! Die Katze schnappt sich etwas aus den Taschen von {catname} und flitzt davon!
","{catname} rigira il corpo...

Era un tranello! Il gatto afferra qualcosa dalle tasche di {catname} e fugge via!","{catname} vira o corpo...

Era uma armadilha! O gato pega algo dos bolsos de {catname} e sai correndo!","{catname} 翻开尸体……

这是个陷阱！猫从 {catname} 的口袋里偷走了东西，然后逃跑！",{catname}が体をひっくり返すと... それはトリックだった！ 猫は{catname}のポケットから何かをひったくり、さっと逃げ去った！
EVENT_DEADCAT_REW12_M,,,,,,,,,
EVENT_DEADCAT_REW12_F,,,,,,,,,
EVENT_DEADCAT_REW12_N,,,,,,,,,
EVENT_DEADCAT_REW13,"{catname} turns over the body only to see {his} own face staring back at {him}!

{catname}'s hair stands up on end as a chill goes down {his} spine...",,"{catname} le da la vuelta al cadáver ¡y ve su propia cara devolviéndole la mirada!

Se le ponen los pelos de punta y un escalofrío le recorre el cuerpo.","{catname} retourne le cadavre, mais ce dernier arbore son visage&nbsp;!

Un frisson lui parcourt la colonne et lui fait hérisser les poils...","{catname} dreht die Leiche um und stellt entsetzt fest, dass {his} eigenes Gesicht zurückstarrt!

{catname}{His}e Nackenhaare stellen sich auf und ein Schauer läuft über {his}en Rücken&nbsp;…",,"{catname} vira o corpo e vê seu próprio rosto olhando de volta!

Os pelos de {catname} se eriçam enquanto um arrepio percorre sua espinha...","{catname} 翻开尸体，却看到 {his} 自己的脸正盯着 {him}！

{catname} 的毛发竖立，脊背发凉……","{catname}が体をひっくり返すと、そこには{his}自身の顔が{him}を見つめ返している！  

{catname}の毛が逆立ち、背筋に冷たいものが走る..."
EVENT_DEADCAT_REW13_M,,,,,,"{catname} rigira il corpo del gatto, e si trova davanti il suo stesso volto!

I peli di {catname} si drizzano, un brivido gli attraversa la schiena...",,,
EVENT_DEADCAT_REW13_F,,,,,,"{catname} rigira il corpo del gatto, e si trova davanti il suo stesso volto!

I peli di {catname} si drizzano, un brivido le attraversa la schiena...",,,
EVENT_DEADCAT_REW13_N,,,,,,"{catname} rigira il corpo del gatto, e si trova davanti il suo stesso volto!

I peli di {catname} si drizzano, mentre un brivido attraversa la sua schiena...",,,
EVENT_BONEPILE_NAME,Bone Pile,,Pila de huesos,Tas d'os,Knochenhaufen,Pila d'Ossa,Pilha de Ossos,骨堆,骨の山
EVENT_BONEPILE_QUES,Bones from some long-dead creature lie piled on the ground in front of {catname}.,updated ✔️,En el suelo frente a {catname} están apilados los huesos de alguna criatura que murió hace mucho.,Les os d'une créature morte depuis bien longtemps sont empilés par terre devant {catname}.,Knochen einer lange verendeten Kreatur liegen vor {catname} auf dem Boden.,Le ossa di una creatura morta da molto tempo giacciono sul terreno di fronte a {catname}.,Ossos de alguma criatura morta há muito tempo estão empilhados no chão em frente a {catname}.,一些长久死去生物的骨头堆积在 {catname} 面前的地上。,{catname}の前に、長い間死んでいた生物の骨が積み重なっています。
EVENT_BONEPILE_QUES_M,,,,,,,,,
EVENT_BONEPILE_QUES_F,,,,,,,,,
EVENT_BONEPILE_QUES_N,,,,,,,,,
EVENT_BONEPILE_REW1,"{catname} rummages through the bones, looking for anything useful...
",,"{catname} rebusca entre los huesos en busca de algo que pueda serle útil...
",{catname} fouille les os à la recherche de quelque chose d'utile...,"{catname} durchwühlt die Knochen auf der Suche nach etwas Nützlichem&nbsp;…
","{catname} fruga tra le ossa, in cerca di qualcosa di utile...","{catname} vasculha os ossos, procurando por algo útil...",{catname} 翻找这些骨头，寻找任何有用的东西……,{catname}は骨の山を漁り、役立ちそうなものを探している...
EVENT_BONEPILE_REW1_M,,,,,,,,,
EVENT_BONEPILE_REW1_F,,,,,,,,,
EVENT_BONEPILE_REW1_N,,,,,,,,,
EVENT_BONEPILE_REW2,"{catname} sifts through the pile of bones, hunting for something useful...
",,"{catname} escudriña los huesos por si encuentra algo que pueda serle útil...
",{catname} fouille le tas d'os à la recherche de quelque chose d'utile...,"{catname} durchwühlt die Knochen auf der Jagd nach etwas Nützlichem&nbsp;…
","{catname} setaccia tra le ossa, a caccia di qualcosa di utile...","{catname} vasculha a pilha de ossos, à procura de algo útil...",{catname} 筛选着骨堆，寻找有用的东西……,{catname}は骨の山をかき分けて、何か役立つものを探しています...
EVENT_BONEPILE_REW2_M,,,,,,,,,
EVENT_BONEPILE_REW2_F,,,,,,,,,
EVENT_BONEPILE_REW2_N,,,,,,,,,
EVENT_BONEPILE_REW3,"{catname} approaches the bones, reaching out to touch them...

Rattling and clicking, the bones reassemble into a skeletal monster!",,"{catname} se acerca a los huesos y se dispone a tocarlos...

Con chasquidos y castañeteos, ¡los huesos forman un monstruo esquelético!","{catname} s'approche des os, tendant la patte pour les toucher...

Mais soudainement, ils s'entrechoquent et se frottent bruyamment, puis forment un monstre squelettique&nbsp;!","{catname} nähert sich den Knochen und will sie gerade berühren&nbsp;…

Als sie anfangen zu klappern und sich plötzlich zu einem Skelettmonster zusammensetzen!","{catname} si avvicina alle ossa, si allunga per toccarle...

Rantolando e scricchiolando, le ossa si riassemblano trasformandosi in un mostro scheletrico!","{catname} se aproxima dos ossos, estendendo a pata para tocá-los...

Com diversos estalos, os ossos se remontam e formam um monstro esquelético!","{catname} 走近骨头，伸手去摸……

伴随着叮当和咔嗒声，骨头重新组装成一个骷髅怪！","{catname}は骨に近づき、手を伸ばして触れようとします...

ガラガラと音を立てて、骨が組み合わさり骸骨のモンスターになります！"
EVENT_BONEPILE_REW3_M,,,,,,,,,
EVENT_BONEPILE_REW3_F,,,,,,,,,
EVENT_BONEPILE_REW3_N,,,,,,,,,
EVENT_BONEPILE_REW4,"{catname} sees something staring back at {him} from inside the skull's eyeless sockets.

{catname} stares back at it, unblinking, for what seems like years as terror envelops {his} mind with an iron grip...",,"{catname} ve que algo le devuelve la mirada desde las cuencas vacías de la calavera.

{catname} aguanta la mirada sin parpadear durante lo que parecen ser años mientras el terror atenaza su mente con fuerza...","{catname} voit que quelque chose l'observe à travers les orbites vides du crâne.

{catname} plonge son regard à l'intérieur, sans cligner des yeux, pendant ce qui lui semble être des années, puis un sentiment de terreur s'empare de son esprit avec une main de fer...","Etwas starrt {catname} aus den pechschwarzen Augenhöhlen des Schädels an.

{catname} starrt zurück und wagt es nicht zu blinzeln. Jahre scheinen vergehen und in {his}em Kopf bleibt nichts als blanker Horror&nbsp;…",,"{catname} vê algo lhe encarando de dentro das órbitas vazias do crânio.

{catname} encara a coisa, sem piscar, por um tempo que parece uma eternidade, enquanto o terror envolve sua mente como um grilhão...","{catname} 看到某物从骷髅头无眼的眼窝里盯着 {him}。

{catname} 盯着它，保持不眨眼，似乎持续了好多年，恐惧如铁钳般锁住 {his} 的心灵……","{catname}は、頭蓋骨の目のない穴から何かが{him}を見つめ返しているのを見た。

{catname}は、恐怖が{his}の心を鉄のように締め付ける中、何年もの間瞬きもせずにそれを見つめ返した..."
EVENT_BONEPILE_REW4_M,,,,,,"{catname} nota qualcosa che lo osserva dalle orbite vuote del teschio...

{catname} ricambia lo sguardo, senza battere gli occhi, per quelli che sembrano anni. Il terrore gli avviluppa la mente con una presa di ferro...",,,
EVENT_BONEPILE_REW4_F,,,,,,"{catname} nota qualcosa che la osserva dalle orbite vuote del teschio...

{catname} ricambia lo sguardo, senza battere gli occhi, per quelli che sembrano anni. Il terrore le avviluppa la mente con una presa di ferro...",,,
EVENT_BONEPILE_REW4_N,,,,,,"{catname} nota qualcosa che osserva dalle orbite vuote del teschio...

{catname} ricambia lo sguardo, senza battere gli occhi, per quelli che sembrano anni. Il terrore avviluppa la sua mente con una presa di ferro...",,,
EVENT_BONEPILE_REW5,"{catname} cracks open the bones, exposing the moist, red and juicy marrow within.
",,"{catname} parte los huesos para dejar al descubierto el tuétano rojo y suculento de su interior.
","{catname} brise les os, pour exposer la moelle rouge et juteuse à l'intérieur.","{catname} bricht die Knochen auf und legt das wunderbar feuchte, rote und saftige Knochenmark im Inneren zutage.
","{catname} squarcia le ossa rivelando l'umido, rosso e succoso midollo all'interno.","{catname} abre os ossos, expondo a medula úmida, vermelha e suculenta em seu interior.",{catname} 撬开骨头，露出里面湿润、鲜红多汁的骨髓。,{catname}が骨を割ると、中から湿った赤いジューシーな骨髄が現れます。
EVENT_BONEPILE_REW5_M,,,,,,,,,
EVENT_BONEPILE_REW5_F,,,,,,,,,
EVENT_BONEPILE_REW5_N,,,,,,,,,
EVENT_BONEPILE_REW6,"{catname} trips and lands among the sharp, jagged bones.
",,"{catname} tropieza y cae entre los huesos puntiagudos y afilados.
",{catname} trébuche et tombe sur des os coupants et dentelés.,"{catname} rutscht aus und landet auf den spitzen, gezackten Knochen.
",{catname} inciampa e cade sulle ossa appuntite e seghettate.,{catname} tropeça e cai entre os ossos afiados e irregulares.,{catname} 绊倒，摔在锋利、参差不齐的骨头堆中。,{catname}はつまずいて、鋭くギザギザした骨の中に倒れ込みます。
